issuer_id,canonical_name,canonical_ticker,cik,effective_start,effective_end,verified_date,source
aios:issuer:sec:0000702165,NORFOLK SOUTHERN CORP,NSC,0000702165,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000702165.json
aios:issuer:sec:0001002047,"NetApp, Inc.",NTAP,0001002047,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001002047.json
aios:issuer:sec:0000073124,NORTHERN TRUST CORP,NTRS,0000073124,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000073124.json
aios:issuer:sec:0000073309,NUCOR CORP,NUE,0000073309,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000073309.json
aios:issuer:sec:0001045810,NVIDIA CORP,NVDA,0001045810,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001045810.json
aios:issuer:sec:0000906163,NVR INC,NVR,0000906163,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000906163.json
aios:issuer:sec:0001564708,NEWS CORP,NWSA,0001564708,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001564708.json
aios:issuer:sec:0001413447,NXP Semiconductors N.V.,NXPI,0001413447,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001413447.json
aios:issuer:sec:0000726728,REALTY INCOME CORP,O,0000726728,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000726728.json
aios:issuer:sec:0000878927,"OLD DOMINION FREIGHT LINE, INC.",ODFL,0000878927,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000878927.json
aios:issuer:sec:0001039684,ONEOK INC /NEW/,OKE,0001039684,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001039684.json
aios:issuer:sec:0000029989,OMNICOM GROUP INC.,OMC,0000029989,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000029989.json
aios:issuer:sec:0001097864,ON SEMICONDUCTOR CORP,ON,0001097864,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001097864.json
aios:issuer:sec:0001341439,ORACLE CORP,ORCL,0001341439,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001341439.json
aios:issuer:sec:0000898173,O REILLY AUTOMOTIVE INC,ORLY,0000898173,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000898173.json
aios:issuer:sec:0001781335,Otis Worldwide Corp,OTIS,0001781335,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001781335.json
aios:issuer:sec:0000797468,OCCIDENTAL PETROLEUM CORP /DE/,OXY,0000797468,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000797468.json
aios:issuer:sec:0001327567,Palo Alto Networks Inc,PANW,0001327567,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001327567.json
aios:issuer:sec:0000723531,PAYCHEX INC,PAYX,0000723531,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000723531.json
aios:issuer:sec:0000075362,PACCAR INC,PCAR,0000075362,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000075362.json
aios:issuer:sec:0001004980,PG&E Corp,PCG,0001004980,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001004980.json
aios:issuer:sec:0000788784,PUBLIC SERVICE ENTERPRISE GROUP INC,PEG,0000788784,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000788784.json
aios:issuer:sec:0000077476,PEPSICO INC,PEP,0000077476,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000077476.json
aios:issuer:sec:0000078003,PFIZER INC,PFE,0000078003,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000078003.json
aios:issuer:sec:0001126328,PRINCIPAL FINANCIAL GROUP INC,PFG,0001126328,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001126328.json
aios:issuer:sec:0000080424,PROCTER & GAMBLE Co,PG,0000080424,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000080424.json
aios:issuer:sec:0000080661,PROGRESSIVE CORP/OH/,PGR,0000080661,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000080661.json
aios:issuer:sec:0000076334,Parker-Hannifin Corp,PH,0000076334,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000076334.json
aios:issuer:sec:0000822416,PULTEGROUP INC/MI/,PHM,0000822416,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000822416.json
aios:issuer:sec:0000075677,PACKAGING CORP OF AMERICA,PKG,0000075677,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000075677.json
aios:issuer:sec:0001045609,"Prologis, Inc.",PLD,0001045609,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001045609.json
aios:issuer:sec:0001321655,Palantir Technologies Inc.,PLTR,0001321655,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001321655.json
aios:issuer:sec:0001413329,Philip Morris International Inc.,PM,0001413329,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001413329.json
aios:issuer:sec:0000713676,"PNC FINANCIAL SERVICES GROUP, INC.",PNC,0000713676,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000713676.json
aios:issuer:sec:0000077360,PENTAIR plc,PNR,0000077360,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000077360.json
aios:issuer:sec:0000764622,PINNACLE WEST CAPITAL CORP,PNW,0000764622,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000764622.json
aios:issuer:sec:0001145197,INSULET CORP,PODD,0001145197,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001145197.json
aios:issuer:sec:0000079879,PPG INDUSTRIES INC,PPG,0000079879,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000079879.json
aios:issuer:sec:0000922224,PPL Corp,PPL,0000922224,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000922224.json
aios:issuer:sec:0001137774,PRUDENTIAL FINANCIAL INC,PRU,0001137774,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001137774.json
aios:issuer:sec:0001393311,Public Storage,PSA,0001393311,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001393311.json
aios:issuer:sec:0002041610,Paramount Skydance Corp,PSKY,0002041610,2025-08-07,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0002041610.json
aios:issuer:sec:0001534701,Phillips 66,PSX,0001534701,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001534701.json
aios:issuer:sec:0000857005,PTC INC.,PTC,0000857005,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000857005.json
aios:issuer:sec:0001050915,"QUANTA SERVICES, INC.",PWR,0001050915,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001050915.json
aios:issuer:sec:0001633917,"PayPal Holdings, Inc.",PYPL,0001633917,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001633917.json
aios:issuer:sec:0002058873,"Qnity Electronics, Inc.",Q,0002058873,2025-11-03,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0002058873.json
aios:issuer:sec:0000804328,QUALCOMM INC/DE,QCOM,0000804328,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000804328.json
aios:issuer:sec:0000884887,ROYAL CARIBBEAN CRUISES LTD,RCL,0000884887,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000884887.json
aios:issuer:sec:0000910606,REGENCY CENTERS CORP,REG,0000910606,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000910606.json
aios:issuer:sec:0000872589,"REGENERON PHARMACEUTICALS, INC.",REGN,0000872589,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000872589.json
aios:issuer:sec:0001281761,REGIONS FINANCIAL CORP,RF,0001281761,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001281761.json
aios:issuer:sec:0000720005,RAYMOND JAMES FINANCIAL INC,RJF,0000720005,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000720005.json
aios:issuer:sec:0001037038,RALPH LAUREN CORP,RL,0001037038,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001037038.json
aios:issuer:sec:0000943819,RESMED INC,RMD,0000943819,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000943819.json
aios:issuer:sec:0001024478,"ROCKWELL AUTOMATION, INC",ROK,0001024478,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001024478.json
aios:issuer:sec:0000084839,ROLLINS INC,ROL,0000084839,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000084839.json
aios:issuer:sec:0000882835,ROPER TECHNOLOGIES INC,ROP,0000882835,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000882835.json
aios:issuer:sec:0000745732,"ROSS STORES, INC.",ROST,0000745732,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000745732.json
aios:issuer:sec:0001060391,"REPUBLIC SERVICES, INC.",RSG,0001060391,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001060391.json
aios:issuer:sec:0000101829,RTX Corp,RTX,0000101829,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000101829.json
aios:issuer:sec:0000031791,"REVVITY, INC.",RVTY,0000031791,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000031791.json
aios:issuer:sec:0001034054,SBA COMMUNICATIONS CORP,SBAC,0001034054,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001034054.json
aios:issuer:sec:0000829224,STARBUCKS CORP,SBUX,0000829224,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000829224.json
aios:issuer:sec:0000316709,SCHWAB CHARLES CORP,SCHW,0000316709,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000316709.json
aios:issuer:sec:0000089800,SHERWIN WILLIAMS CO,SHW,0000089800,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000089800.json
aios:issuer:sec:0000091419,J M SMUCKER Co,SJM,0000091419,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000091419.json
aios:issuer:sec:0000087347,SLB LIMITED/NV,SLB,0000087347,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000087347.json
aios:issuer:sec:0001375365,"Super Micro Computer, Inc.",SMCI,0001375365,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001375365.json
aios:issuer:sec:0000091440,Snap-on Inc,SNA,0000091440,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000091440.json
aios:issuer:sec:0002023554,Sandisk Corp,SNDK,0002023554,2025-11-28,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0002023554.json
aios:issuer:sec:0000883241,SYNOPSYS INC,SNPS,0000883241,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000883241.json
aios:issuer:sec:0000092122,SOUTHERN CO,SO,0000092122,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000092122.json
aios:issuer:sec:0001964738,Solventum Corp,SOLV,0001964738,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001964738.json
aios:issuer:sec:0001063761,SIMON PROPERTY GROUP INC.,SPG,0001063761,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001063761.json
aios:issuer:sec:0000064040,S&P Global Inc.,SPGI,0000064040,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000064040.json
aios:issuer:sec:0001032208,SEMPRA,SRE,0001032208,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001032208.json
aios:issuer:sec:0001757898,STERIS plc,STE,0001757898,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001757898.json
aios:issuer:sec:0001022671,STEEL DYNAMICS INC,STLD,0001022671,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001022671.json
aios:issuer:sec:0000093751,STATE STREET CORP,STT,0000093751,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000093751.json
aios:issuer:sec:0001137789,Seagate Technology Holdings plc,STX,0001137789,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001137789.json
aios:issuer:sec:0000016918,"CONSTELLATION BRANDS, INC.",STZ,0000016918,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000016918.json
aios:issuer:sec:0002005951,Smurfit Westrock plc,SW,0002005951,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0002005951.json
aios:issuer:sec:0000093556,"STANLEY BLACK & DECKER, INC.",SWK,0000093556,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000093556.json
aios:issuer:sec:0000004127,"SKYWORKS SOLUTIONS, INC.",SWKS,0000004127,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000004127.json
aios:issuer:sec:0001601712,Synchrony Financial,SYF,0001601712,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001601712.json
aios:issuer:sec:0000310764,STRYKER CORP,SYK,0000310764,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000310764.json
aios:issuer:sec:0000096021,SYSCO CORP,SYY,0000096021,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000096021.json
aios:issuer:sec:0000732717,AT&T INC.,T,0000732717,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000732717.json
aios:issuer:sec:0000024545,MOLSON COORS BEVERAGE CO,TAP,0000024545,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000024545.json
aios:issuer:sec:0001260221,TransDigm Group INC,TDG,0001260221,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001260221.json
aios:issuer:sec:0001094285,TELEDYNE TECHNOLOGIES INC,TDY,0001094285,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001094285.json
aios:issuer:sec:0000842023,BIO-TECHNE Corp,TECH,0000842023,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000842023.json
aios:issuer:sec:0001385157,TE Connectivity plc,TEL,0001385157,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001385157.json
aios:issuer:sec:0000097210,"TERADYNE, INC",TER,0000097210,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000097210.json
aios:issuer:sec:0000092230,TRUIST FINANCIAL CORP,TFC,0000092230,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000092230.json
aios:issuer:sec:0000027419,TARGET CORP,TGT,0000027419,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000027419.json
aios:issuer:sec:0000109198,TJX COMPANIES INC /DE/,TJX,0000109198,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000109198.json
aios:issuer:sec:0001973266,"TKO Group Holdings, Inc.",TKO,0001973266,2025-03-24,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001973266.json
aios:issuer:sec:0000097745,THERMO FISHER SCIENTIFIC INC.,TMO,0000097745,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000097745.json
aios:issuer:sec:0001283699,"T-Mobile US, Inc.",TMUS,0001283699,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001283699.json
aios:issuer:sec:0001811074,Texas Pacific Land Corp,TPL,0001811074,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001811074.json
aios:issuer:sec:0001116132,"TAPESTRY, INC.",TPR,0001116132,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001116132.json
aios:issuer:sec:0001389170,Targa Resources Corp.,TRGP,0001389170,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001389170.json
aios:issuer:sec:0000864749,TRIMBLE INC.,TRMB,0000864749,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000864749.json
aios:issuer:sec:0001113169,PRICE T ROWE GROUP INC,TROW,0001113169,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001113169.json
aios:issuer:sec:0000086312,"TRAVELERS COMPANIES, INC.",TRV,0000086312,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000086312.json
aios:issuer:sec:0000916365,TRACTOR SUPPLY CO /DE/,TSCO,0000916365,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000916365.json
aios:issuer:sec:0001318605,"Tesla, Inc.",TSLA,0001318605,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001318605.json
aios:issuer:sec:0000100493,"TYSON FOODS, INC.",TSN,0000100493,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000100493.json
aios:issuer:sec:0001466258,Trane Technologies plc,TT,0001466258,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001466258.json
aios:issuer:sec:0001671933,"Trade Desk, Inc.",TTD,0001671933,2025-07-18,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001671933.json
aios:issuer:sec:0000946581,TAKE TWO INTERACTIVE SOFTWARE INC,TTWO,0000946581,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000946581.json
aios:issuer:sec:0000097476,TEXAS INSTRUMENTS INC,TXN,0000097476,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000097476.json
aios:issuer:sec:0000217346,TEXTRON INC,TXT,0000217346,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000217346.json
aios:issuer:sec:0000860731,TYLER TECHNOLOGIES INC,TYL,0000860731,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000860731.json
aios:issuer:sec:0000100517,"United Airlines Holdings, Inc.",UAL,0000100517,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000100517.json
aios:issuer:sec:0001543151,"Uber Technologies, Inc",UBER,0001543151,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001543151.json
aios:issuer:sec:0000074208,"UDR, Inc.",UDR,0000074208,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000074208.json
aios:issuer:sec:0000352915,UNIVERSAL HEALTH SERVICES INC,UHS,0000352915,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000352915.json
aios:issuer:sec:0001403568,"Ulta Beauty, Inc.",ULTA,0001403568,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001403568.json
aios:issuer:sec:0000731766,UNITEDHEALTH GROUP INC,UNH,0000731766,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000731766.json
aios:issuer:sec:0000100885,UNION PACIFIC CORP,UNP,0000100885,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000100885.json
aios:issuer:sec:0001090727,UNITED PARCEL SERVICE INC,UPS,0001090727,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001090727.json
aios:issuer:sec:0001067701,"UNITED RENTALS, INC.",URI,0001067701,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001067701.json
aios:issuer:sec:0000036104,US BANCORP \DE\,USB,0000036104,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000036104.json
aios:issuer:sec:0001403161,VISA INC.,V,0001403161,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001403161.json
aios:issuer:sec:0001393052,VEEVA SYSTEMS INC,VEEV,0001393052,2026-05-07,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001393052.json
aios:issuer:sec:0001705696,VICI PROPERTIES INC.,VICI,0001705696,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001705696.json
aios:issuer:sec:0001035002,VALERO ENERGY CORP/TX,VLO,0001035002,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001035002.json
aios:issuer:sec:0001967680,Veralto Corp,VLTO,0001967680,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001967680.json
aios:issuer:sec:0001396009,Vulcan Materials CO,VMC,0001396009,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001396009.json
aios:issuer:sec:0001442145,"Verisk Analytics, Inc.",VRSK,0001442145,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001442145.json
aios:issuer:sec:0001014473,VERISIGN INC/CA,VRSN,0001014473,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001014473.json
aios:issuer:sec:0001674101,Vertiv Holdings Co,VRT,0001674101,2026-03-23,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001674101.json
aios:issuer:sec:0000875320,VERTEX PHARMACEUTICALS INC / MA,VRTX,0000875320,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000875320.json
aios:issuer:sec:0001692819,Vistra Corp.,VST,0001692819,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001692819.json
aios:issuer:sec:0000740260,"Ventas, Inc.",VTR,0000740260,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000740260.json
aios:issuer:sec:0001792044,Viatris Inc,VTRS,0001792044,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001792044.json
aios:issuer:sec:0000732712,VERIZON COMMUNICATIONS INC,VZ,0000732712,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000732712.json
aios:issuer:sec:0000943452,WESTINGHOUSE AIR BRAKE TECHNOLOGIES CORP,WAB,0000943452,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000943452.json
aios:issuer:sec:0001000697,WATERS CORP /DE/,WAT,0001000697,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001000697.json
aios:issuer:sec:0001437107,"Warner Bros. Discovery, Inc.",WBD,0001437107,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001437107.json
aios:issuer:sec:0001327811,"Workday, Inc.",WDAY,0001327811,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001327811.json
aios:issuer:sec:0000106040,WESTERN DIGITAL CORP,WDC,0000106040,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000106040.json
aios:issuer:sec:0000783325,"WEC ENERGY GROUP, INC.",WEC,0000783325,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000783325.json
aios:issuer:sec:0000766704,WELLTOWER INC.,WELL,0000766704,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000766704.json
aios:issuer:sec:0000072971,WELLS FARGO & COMPANY/MN,WFC,0000072971,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000072971.json
aios:issuer:sec:0000823768,WASTE MANAGEMENT INC,WM,0000823768,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000823768.json
aios:issuer:sec:0000107263,"WILLIAMS COMPANIES, INC.",WMB,0000107263,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000107263.json
aios:issuer:sec:0000104169,Walmart Inc.,WMT,0000104169,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000104169.json
aios:issuer:sec:0000011544,BERKLEY W R CORP,WRB,0000011544,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000011544.json
aios:issuer:sec:0000719955,WILLIAMS SONOMA INC,WSM,0000719955,2025-03-24,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000719955.json
aios:issuer:sec:0000105770,WEST PHARMACEUTICAL SERVICES INC,WST,0000105770,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000105770.json
aios:issuer:sec:0001140536,WILLIS TOWERS WATSON PLC,WTW,0001140536,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001140536.json
aios:issuer:sec:0000106535,WEYERHAEUSER CO,WY,0000106535,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000106535.json
aios:issuer:sec:0001174922,WYNN RESORTS LTD,WYNN,0001174922,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001174922.json
aios:issuer:sec:0000072903,XCEL ENERGY INC,XEL,0000072903,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000072903.json
aios:issuer:sec:0001524472,Xylem Inc.,XYL,0001524472,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001524472.json
aios:issuer:sec:0001512673,"Block, Inc.",XYZ,0001512673,2025-07-23,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001512673.json
aios:issuer:sec:0001041061,YUM BRANDS INC,YUM,0001041061,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001041061.json
aios:issuer:sec:0001136869,"ZIMMER BIOMET HOLDINGS, INC.",ZBH,0001136869,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001136869.json
aios:issuer:sec:0000877212,ZEBRA TECHNOLOGIES CORP,ZBRA,0000877212,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000877212.json
aios:issuer:sec:0001555280,Zoetis Inc.,ZTS,0001555280,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001555280.json
